payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update,rental_date,inventory_id,return_date,PaymentMethod,Rental_Duration
5422,200,1,2227,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3623,2005-06-19 00:00:00.000,"Credit Card",1
2236,82,1,11093,4.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,239,2005-08-11 00:00:00.000,"Credit Card",9
12028,446,1,2248,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1999,2005-06-19 00:00:00.000,"Credit Card",1
2263,83,1,12258,4.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,2861,2005-08-21 00:00:00.000,"Credit Card",3
6478,240,1,2264,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,150,2005-06-19 00:00:00.000,"Credit Card",1
8830,327,1,2273,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,4456,2005-06-20 00:00:00.000,"Credit Card",2
4828,178,1,2293,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3209,2005-06-24 00:00:00.000,"Credit Card",6
13333,495,1,2349,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1536,2005-06-19 00:00:00.000,"Credit Card",1
2368,87,1,6638,4.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,207,2005-07-13 00:00:00.000,"Credit Card",1
2377,87,1,10387,4.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,1651,2005-08-08 00:00:00.000,"Credit Card",7
6742,250,1,2432,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,4420,2005-06-25 00:00:00.000,"Credit Card",7
9610,356,1,2433,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,937,2005-06-23 00:00:00.000,"Credit Card",5
15877,593,1,2441,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3148,2005-06-20 00:00:00.000,"Credit Card",2
13411,498,1,2449,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3630,2005-06-27 00:00:00.000,"Credit Card",9
6817,253,1,2454,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,314,2005-06-24 00:00:00.000,"Credit Card",6
2458,90,1,10835,4.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,351,2005-08-10 00:00:00.000,"Credit Card",9
5023,185,1,2459,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1024,2005-06-23 00:00:00.000,"Credit Card",5
10276,380,1,2464,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,463,2005-06-20 00:00:00.000,"Credit Card",2
10345,382,1,2468,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1833,2005-06-23 00:00:00.000,"Credit Card",5
2476,91,1,4245,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3743,2005-07-10 00:00:00.000,"Credit Card",3
3286,122,1,2482,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,452,2005-06-19 00:00:00.000,"Credit Card",1
2482,91,1,6078,4.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,3985,2005-07-17 00:00:00.000,"Credit Card",6
2500,91,1,15341,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,3359,2005-08-30 00:00:00.000,"Credit Card",8
12139,450,1,2501,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1185,2005-06-24 00:00:00.000,"Credit Card",6
2503,91,1,12902,4.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,464,2005-06-23 00:00:00.000,"Credit Card",-236
5104,188,1,2515,4.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3213,2005-06-22 00:00:00.000,"Credit Card",4
2521,92,1,8494,4.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,3524,2005-07-31 00:00:00.000,"Credit Card",2
9946,368,1,2531,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,768,2005-06-22 00:00:00.000,"Credit Card",3
2548,93,1,13993,4.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,1158,2005-08-26 00:00:00.000,"Credit Card",6
11974,444,1,2551,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2007,2005-06-28 00:00:00.000,"Credit Card",9
2572,94,1,14865,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,3775,2005-08-23 00:00:00.000,"Credit Card",1
2575,94,1,15371,4.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,3672,2005-06-24 00:00:00.000,"Credit Card",-235
2605,96,1,5678,4.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,4366,2005-07-19 00:00:00.000,"Credit Card",9
2635,97,1,9591,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,504,2005-08-01 00:00:00.000,"Credit Card",1
2647,98,1,4549,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2797,2005-07-10 00:00:00.000,"Credit Card",2
4240,156,1,2658,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3281,2005-06-24 00:00:00.000,"Credit Card",5
14482,538,1,2682,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3609,2005-06-28 00:00:00.000,"Credit Card",9
6541,242,1,2691,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3469,2005-06-26 00:00:00.000,"Credit Card",7
10504,388,1,2692,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3162,2005-06-21 00:00:00.000,"Credit Card",2
15052,562,1,2705,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,1191,2005-06-20 00:00:00.000,"Credit Card",1
3883,144,1,2756,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3264,2005-06-26 00:00:00.000,"Credit Card",7
2761,102,1,9780,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,3241,2005-08-02 00:00:00.000,"Credit Card",2
2764,102,1,11183,4.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,833,2005-08-04 00:00:00.000,"Credit Card",2
2776,103,1,3850,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1700,2005-07-12 00:00:00.000,"Credit Card",6
8332,307,1,2787,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3371,2005-06-22 00:00:00.000,"Credit Card",3
2788,103,1,8520,4.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,2440,2005-08-02 00:00:00.000,"Credit Card",4
5662,209,1,2796,4.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2337,2005-06-25 00:00:00.000,"Credit Card",6
2854,106,1,4229,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,953,2005-07-13 00:00:00.000,"Credit Card",6
2860,106,1,7483,4.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,3678,2005-07-29 00:00:00.000,"Credit Card",2
4138,152,1,2882,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,205,2005-06-21 00:00:00.000,"Credit Card",1
5779,213,1,2889,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,151,2005-06-23 00:00:00.000,"Credit Card",3
4159,153,1,2893,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,397,2005-06-26 00:00:00.000,"Credit Card",6
2896,107,1,10226,4.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,3067,2005-08-08 00:00:00.000,"Credit Card",7
2899,107,1,14562,4.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,3501,2005-08-22 00:00:00.000,"Credit Card",1
2932,108,1,15294,4.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,70,2005-06-29 00:00:00.000,"Credit Card",-230
8728,323,1,2933,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4483,2005-06-26 00:00:00.000,"Credit Card",6
10057,372,1,2959,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4185,2005-06-27 00:00:00.000,"Credit Card",7
2962,110,1,3587,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,462,2005-07-13 00:00:00.000,"Credit Card",7
2965,110,1,6160,4.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,2716,2005-07-14 00:00:00.000,"Credit Card",3
2983,111,1,4249,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4185,2005-07-10 00:00:00.000,"Credit Card",3
12757,472,1,2991,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4308,2005-06-23 00:00:00.000,"Credit Card",3
3010,112,1,9217,4.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,1561,2005-08-05 00:00:00.000,"Credit Card",6
9370,347,1,3026,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4032,2005-06-21 00:00:00.000,"Credit Card",1
5050,186,1,3039,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4098,2005-06-21 00:00:00.000,"Credit Card",1
7186,266,1,3059,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2911,2005-06-21 00:00:00.000,"Credit Card",1
3079,114,1,9717,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,4207,2005-08-04 00:00:00.000,"Credit Card",4
3085,114,1,14867,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,271,2005-08-25 00:00:00.000,"Credit Card",3
14896,556,1,3093,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2534,2005-06-22 00:00:00.000,"Credit Card",2
3100,115,1,5245,4.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,3547,2005-07-12 00:00:00.000,"Credit Card",3
5290,196,1,3104,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,1490,2005-06-28 00:00:00.000,"Credit Card",8
3109,115,1,8594,4.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,4155,2005-08-02 00:00:00.000,"Credit Card",4
3358,125,1,3118,4.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,1258,2005-06-23 00:00:00.000,"Credit Card",3
3133,116,1,6557,4.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,1442,2005-07-20 00:00:00.000,"Credit Card",8
3163,117,1,12618,4.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,302,2005-08-19 00:00:00.000,"Credit Card",1
8335,307,1,3209,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,287,2005-06-22 00:00:00.000,"Credit Card",1
3217,119,1,15111,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,4101,2005-08-24 00:00:00.000,"Credit Card",2
14401,535,1,3228,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,2489,2005-06-29 00:00:00.000,"Credit Card",8
3250,120,1,14246,4.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,3499,2005-08-26 00:00:00.000,"Credit Card",5
3253,120,1,15780,4.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,2911,2005-06-27 00:00:00.000,"Credit Card",-232
10279,380,1,3260,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,3627,2005-06-23 00:00:00.000,"Credit Card",2
3274,121,1,14177,4.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,409,2005-08-28 00:00:00.000,"Credit Card",7
12472,462,1,3279,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1672,2005-06-25 00:00:00.000,"Credit Card",4
3292,122,1,4568,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2626,2005-07-09 00:00:00.000,"Credit Card",1
12505,463,1,3309,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,248,2005-06-29 00:00:00.000,"Credit Card",8
3310,122,1,13812,4.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,2788,2005-08-22 00:00:00.000,"Credit Card",2
11803,438,1,3315,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,4108,2005-06-24 00:00:00.000,"Credit Card",3
3364,125,1,7323,4.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,3830,2005-07-29 00:00:00.000,"Credit Card",2
3373,125,1,9722,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,4260,2005-08-07 00:00:00.000,"Credit Card",7
15160,566,1,3379,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,2022,2005-06-23 00:00:00.000,"Credit Card",2
3379,125,1,11832,4.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,2331,2005-08-19 00:00:00.000,"Credit Card",2
5155,190,1,3386,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1224,2005-06-24 00:00:00.000,"Credit Card",3
3391,126,1,3725,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2789,2005-07-09 00:00:00.000,"Credit Card",3
3802,141,1,3434,4.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,2295,2005-06-23 00:00:00.000,"Credit Card",2
3445,128,1,5647,4.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,1466,2005-07-13 00:00:00.000,"Credit Card",3
3499,129,1,13915,4.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,1180,2005-08-23 00:00:00.000,"Credit Card",3
7657,283,1,3534,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2055,2005-07-08 00:00:00.000,"Credit Card",2
3535,131,1,5395,4.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,4428,2005-07-10 00:00:00.000,"Credit Card",1
15910,594,1,3546,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,959,2005-07-07 00:00:00.000,"Credit Card",1
7102,263,1,3578,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2954,2005-07-08 00:00:00.000,"Credit Card",2
3607,133,1,12834,4.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,757,2005-08-24 00:00:00.000,"Credit Card",5
8938,331,1,3613,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3776,2005-07-07 00:00:00.000,"Credit Card",1
4741,175,1,3625,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1133,2005-07-12 00:00:00.000,"Credit Card",6
15742,588,1,3628,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3509,2005-07-07 00:00:00.000,"Credit Card",1
13666,507,1,3660,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1129,2005-07-14 00:00:00.000,"Credit Card",8
9019,334,1,3662,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3827,2005-07-09 00:00:00.000,"Credit Card",3
9841,364,1,3678,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3861,2005-07-10 00:00:00.000,"Credit Card",4
12913,478,1,3691,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1937,2005-07-07 00:00:00.000,"Credit Card",1
3697,137,1,8106,4.99,2005-07-28 00:00:00.000,2006-02-15 00:00:00.000,2005-07-28 00:00:00.000,963,2005-07-30 00:00:00.000,"Credit Card",2
6091,226,1,3721,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2654,2005-07-11 00:00:00.000,"Credit Card",5
11779,437,1,3747,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1093,2005-07-09 00:00:00.000,"Credit Card",3
3751,138,1,14987,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,1513,2005-08-24 00:00:00.000,"Credit Card",2
10234,378,1,3759,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,4165,2005-07-10 00:00:00.000,"Credit Card",4
3790,140,1,9094,4.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2699,2005-08-07 00:00:00.000,"Credit Card",8
6766,251,1,3799,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,4532,2005-07-10 00:00:00.000,"Credit Card",4
11482,425,1,3807,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,39,2005-07-10 00:00:00.000,"Credit Card",4
3838,142,1,4531,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,3108,2005-07-10 00:00:00.000,"Credit Card",2
6571,243,1,3965,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2863,2005-07-09 00:00:00.000,"Credit Card",3
6325,235,1,3968,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,558,2005-07-12 00:00:00.000,"Credit Card",6
3970,146,1,11857,4.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,101,2005-08-18 00:00:00.000,"Credit Card",1
16012,598,1,3972,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1895,2005-07-11 00:00:00.000,"Credit Card",5
3973,146,1,12888,4.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,4398,2005-08-24 00:00:00.000,"Credit Card",5
14755,550,1,3979,4.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,794,2005-07-13 00:00:00.000,"Credit Card",7
4000,147,1,12757,4.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,1095,2005-08-21 00:00:00.000,"Credit Card",3
15373,574,1,4004,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,667,2005-07-11 00:00:00.000,"Credit Card",4
4048,148,1,14155,4.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,769,2005-08-27 00:00:00.000,"Credit Card",6
9715,360,1,4056,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4211,2005-07-09 00:00:00.000,"Credit Card",2
4072,149,1,6356,4.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,2645,2005-07-12 00:00:00.000,"Credit Card",1
13921,517,1,4109,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,532,2005-07-10 00:00:00.000,"Credit Card",3
14968,559,1,4120,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,987,2005-07-16 00:00:00.000,"Credit Card",9
4123,151,1,9890,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,1024,2005-08-01 00:00:00.000,"Credit Card",1
4126,151,1,10311,4.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,4211,2005-08-02 00:00:00.000,"Credit Card",1
4141,152,1,4974,4.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,1071,2005-07-13 00:00:00.000,"Credit Card",4
4174,153,1,12882,4.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,911,2005-08-21 00:00:00.000,"Credit Card",2
4177,153,1,14944,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,535,2005-08-24 00:00:00.000,"Credit Card",2
13123,486,1,4205,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3922,2005-07-11 00:00:00.000,"Credit Card",4
4219,155,1,6085,4.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,312,2005-07-16 00:00:00.000,"Credit Card",5
15931,595,1,4241,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4154,2005-07-12 00:00:00.000,"Credit Card",5
12589,467,1,4259,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4378,2005-07-11 00:00:00.000,"Credit Card",4
4288,157,1,13214,4.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,2675,2005-08-20 00:00:00.000,"Credit Card",1
4300,158,1,5988,4.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,151,2005-07-13 00:00:00.000,"Credit Card",2
7132,264,1,4328,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2174,2005-07-14 00:00:00.000,"Credit Card",7
15568,581,1,4338,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3152,2005-07-12 00:00:00.000,"Credit Card",5
4339,159,1,9917,4.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,3829,2005-08-02 00:00:00.000,"Credit Card",2
12697,470,1,4373,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3593,2005-07-12 00:00:00.000,"Credit Card",5
10702,395,1,4393,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4034,2005-07-09 00:00:00.000,"Credit Card",2
4420,162,1,15332,4.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,3368,2005-08-24 00:00:00.000,"Credit Card",2
5083,187,1,4429,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2949,2005-07-15 00:00:00.000,"Credit Card",8
8833,327,1,4445,4.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3328,2005-07-16 00:00:00.000,"Credit Card",9
4459,164,1,6637,4.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2852,2005-07-19 00:00:00.000,"Credit Card",7
15622,583,1,4464,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,4484,2005-07-08 00:00:00.000,"Credit Card",0
4474,165,1,5472,4.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,865,2005-07-10 00:00:00.000,"Credit Card",1
8026,296,1,4480,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,4457,2005-07-10 00:00:00.000,"Credit Card",2
13765,511,1,4482,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,3500,2005-07-11 00:00:00.000,"Credit Card",3
13384,497,1,4516,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2314,2005-07-14 00:00:00.000,"Credit Card",6
4525,167,1,5178,4.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,1750,2005-07-18 00:00:00.000,"Credit Card",9
4540,167,1,12978,4.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,3252,2005-08-20 00:00:00.000,"Credit Card",1
7588,280,1,4616,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2580,2005-07-10 00:00:00.000,"Credit Card",2
6145,228,1,4636,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,1858,2005-07-10 00:00:00.000,"Credit Card",2
4648,171,1,12600,4.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,1475,2005-08-25 00:00:00.000,"Credit Card",7
4663,172,1,4821,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,1690,2005-07-11 00:00:00.000,"Credit Card",3
4672,172,1,7638,4.99,2005-07-28 00:00:00.000,2006-02-15 00:00:00.000,2005-07-28 00:00:00.000,1890,2005-07-28 00:00:00.000,"Credit Card",0
7741,286,1,4707,4.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,52,2005-07-10 00:00:00.000,"Credit Card",2
